Player,Age,Position,CM,KG,Start,Sub,Game,Mins,Goals,Assists,G+A,Yel,Red,Yel+Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season,Nationality,Country
C.Tello,29,Midfielder,178,65,12,17,29,1282,5,3,8,0,1,1,1.2,80.4,0.2,1,6.53,Real Betis,2020/2021,ESP,Spain
C.Tello,30,Midfielder,178,65,5,18,23,807,2,2,4,2,0,2,1.3,78.1,0.2,0,6.42,Real Betis,2021/2022,ESP,Spain
C.Tomas,22,Defender,183,78,1,0,1,90,0,0,0,0,0,0,0,90.1,0,0,6.41,Villarreal,2010/2011,ESP,Spain
C.Took,19,Defender,184,80,0,1,1,13,0,0,0,0,0,0,0,100,0,0,6.02,Mallorca,2012/2013,CMR,Cameroon
C.Vela,23,Midfielder,177,77,28,7,35,2488,12,7,19,2,0,2,2.3,79.7,0.4,2,7.09,Real Sociedad,2011/2012,MEX,Mexico
C.Vela,24,Midfielder,177,77,32,3,35,2715,14,9,23,10,0,10,2.9,77.5,0.6,3,7.4,Real Sociedad,2012/2013,MEX,Mexico
C.Vela,25,Midfielder,177,77,35,2,37,3116,15,12,27,4,0,4,2.2,78.9,0.7,5,7.42,Real Sociedad,2013/2014,MEX,Mexico
C.Vela,26,Midfielder,177,77,23,6,29,2061,9,3,12,5,0,5,2.1,75.5,0.1,2,6.84,Real Sociedad,2014/2015,MEX,Mexico
C.Vela,27,Midfielder,177,77,32,3,35,2765,5,4,9,5,0,5,1.7,79.3,0.5,1,6.81,Real Sociedad,2015/2016,MEX,Mexico
C.Vela,28,Midfielder,177,77,31,4,35,2562,9,2,11,6,0,6,1.8,79.6,0.3,3,7.07,Real Sociedad,2016/2017,MEX,Mexico
C.Vela,29,Midfielder,177,77,2,11,13,375,1,0,1,0,0,0,0.8,82.8,0.5,0,6.53,Real Sociedad,2017/2018,MEX,Mexico
C.Vigaray,19,Defender,182,80,1,0,1,90,0,0,0,0,0,0,1,79.2,0,0,6.65,Getafe,2013/2014,ESP,Spain
C.Vigaray,20,Defender,182,80,10,3,13,966,0,0,0,4,0,4,0.1,78.2,1.3,0,6.58,Getafe,2014/2015,ESP,Spain
C.Vigaray,21,Defender,182,80,14,0,14,1194,1,0,1,5,1,6,0.3,77.8,0.9,0,6.41,Getafe,2015/2016,ESP,Spain
C.Vigaray,22,Defender,182,80,10,9,19,944,0,3,3,1,0,1,0.1,76.7,0.3,0,6.33,Deportivo Alaves,2016/2017,ESP,Spain
C.Vigaray,23,Defender,182,80,9,3,12,894,0,0,0,6,0,6,0.3,73.8,0.5,0,6.17,Deportivo Alaves,2017/2018,ESP,Spain
C.Vigaray,24,Defender,182,80,7,1,8,647,0,0,0,1,0,1,0.1,72.1,1.6,0,6.33,Deportivo Alaves,2018/2019,ESP,Spain
C.Wilk,29,Defender,180,74,6,5,11,559,0,0,0,2,0,2,0.6,79.7,0.6,0,6.66,Deportivo La Coruna,2014/2015,POL,Poland
C.Zapata,25,Defender,187,82,28,0,28,2493,0,1,1,5,0,5,0.4,77.9,1.9,1,6.93,Villarreal,2011/2012,COL,Colombia
Cala,21,Midfielder,172,65,0,1,1,22,0,0,0,0,0,0,0,80,0,0,5.87,Malaga,2010/2011,ESP,Spain
Camacho,38,Midfielder,180,75,0,3,3,34,0,0,0,0,0,0,1,54.5,0.3,0,6.31,Huesca,2018/2019,ESP,Spain
Cani,29,Midfielder,180,75,25,9,34,2103,5,2,7,4,1,5,1.2,78.2,0.1,3,7.01,Villarreal,2010/2011,ESP,Spain
Cani,30,Midfielder,180,75,27,2,29,1942,0,3,3,4,0,4,1.1,73,0.1,0,6.93,Villarreal,2011/2012,ESP,Spain
Cani,32,Midfielder,180,75,24,1,25,1993,3,5,8,3,0,3,1,72.6,0.4,3,7.03,Villarreal,2013/2014,ESP,Spain
Cani,33,Midfielder,180,75,0,4,4,68,0,0,0,1,0,1,0,65.6,0.3,0,6.08,Atletico Madrid,2014/2015,ESP,Spain
Cani,33,Midfielder,180,75,5,4,9,426,0,2,2,1,0,1,0.1,75.9,0.2,0,6.58,Villarreal,2014/2015,ESP,Spain
Cani,34,Midfielder,180,75,12,6,18,892,0,0,0,2,0,2,0.6,71.2,0.2,0,6.4,Deportivo La Coruna,2015/2016,ESP,Spain
Carmelo,27,Midfielder,180,70,9,9,18,911,0,2,2,5,0,5,0.9,76.6,0.7,1,6.68,Sporting Gijon,2010/2011,ESP,Spain
Carmelo,28,Midfielder,180,70,6,7,13,599,1,0,1,4,1,5,0.8,73.2,0.3,0,6.45,Sporting Gijon,2011/2012,ESP,Spain
Casado,25,Defender,173,72,32,0,32,2776,0,2,2,16,1,17,0.5,67.6,1,1,7.12,Rayo Vallecano,2011/2012,ESP,Spain
Casado,26,Defender,173,72,28,0,28,2294,0,4,4,11,1,12,0.5,74.3,1.1,2,7.04,Rayo Vallecano,2012/2013,ESP,Spain
Casado,27,Defender,173,72,0,2,2,53,0,0,0,0,0,0,0.5,80,0.5,0,5.94,Malaga,2013/2014,ESP,Spain
Casado,28,Defender,173,72,5,3,8,411,0,1,1,4,0,4,0.3,64.7,0.3,0,6.15,Almeria,2014/2015,ESP,Spain
Casemiro,21,Defender,185,84,1,0,1,90,0,0,0,0,0,0,2,87.2,3,0,7.51,Real Madrid,2012/2013,BRA,Brazil
Casemiro,22,Defender,185,84,1,11,12,273,0,1,1,0,0,0,0.3,86.2,0.4,0,6.46,Real Madrid,2013/2014,BRA,Brazil
Casemiro,24,Defender,185,84,17,6,23,1526,1,3,4,7,0,7,0.9,87.2,1.9,1,7.3,Real Madrid,2015/2016,BRA,Brazil
Casemiro,25,Defender,185,84,20,5,25,1709,4,0,4,9,0,9,0.6,85.6,1.7,1,7.16,Real Madrid,2016/2017,BRA,Brazil
Casemiro,26,Defender,185,84,30,0,30,2601,5,3,8,8,0,8,1.1,88.4,2.1,1,7.49,Real Madrid,2017/2018,BRA,Brazil
Casemiro,27,Defender,185,84,27,2,29,2316,3,0,3,5,1,6,1.4,88,3,4,7.15,Real Madrid,2018/2019,BRA,Brazil
Casemiro,28,Defender,185,84,35,0,35,3091,4,3,7,12,0,12,1.3,84.1,2.9,3,7.47,Real Madrid,2019/2020,BRA,Brazil
Casemiro,29,Defender,185,84,32,2,34,2903,6,4,10,9,1,10,1.4,83.9,3,4,7.36,Real Madrid,2020/2021,BRA,Brazil
Casemiro,30,Defender,185,84,31,1,32,2576,1,3,4,11,0,11,1.3,86,3.2,3,7.26,Real Madrid,2021/2022,BRA,Brazil
Casemiro,31,Defender,185,84,0,1,1,7,0,0,0,0,0,0,0,87.5,0,0,6.02,Real Madrid,2022/2023,BRA,Brazil
Casquero,35,Defender,180,73,15,12,27,1321,1,2,3,5,0,5,1,82.4,0.4,0,6.46,Getafe,2010/2011,ESP,Spain
Casquero,36,Defender,180,73,19,9,28,1695,1,0,1,8,0,8,0.9,77.1,0.3,0,6.46,Getafe,2011/2012,ESP,Spain
Casto,29,Goalkeeper,181,77,22,0,22,1959,0,0,0,3,1,4,0,63.1,0.5,2,7.04,Real Betis,2011/2012,ESP,Spain
Casto,30,Goalkeeper,181,77,5,0,5,372,0,0,0,2,1,3,0,51.5,0,0,6.59,Real Betis,2012/2013,ESP,Spain
Castro,22,Midfielder,181,76,11,5,16,948,2,1,3,3,0,3,1.4,75.3,0.8,0,6.71,Sporting Gijon,2010/2011,PRT,Portugal
Castro,23,Midfielder,181,76,26,3,29,2149,2,1,3,7,0,7,1.2,74.5,0.8,1,6.77,Sporting Gijon,2011/2012,PRT,Portugal
Catala,26,Defender,175,72,10,6,16,948,1,2,3,1,0,1,0.3,79.2,0.6,0,6.67,Villarreal,2010/2011,ESP,Spain
Catala,27,Defender,175,72,13,0,13,1131,0,1,1,5,0,5,0.2,76.9,1.4,0,6.92,Villarreal,2011/2012,ESP,Spain
Cedrick,22,Forward,167,62,12,11,23,1136,0,1,1,5,1,6,1,77.1,0.1,0,6.32,Real Betis,2013/2014,COD,Congo Democratic Republic
Cerra,27,Defender,177,68,7,2,9,654,0,0,0,3,0,3,0.1,60.9,1.4,0,6.26,Levante,2010/2011,ESP,Spain
Cesar,39,Goalkeeper,185,82,15,0,15,1270,0,0,0,5,0,5,0,58.2,0.3,2,7.13,Valencia,2010/2011,ESP,Spain
Cesar,40,Goalkeeper,185,82,2,1,3,247,0,0,0,1,1,2,0,74.5,0,0,6.22,Villarreal,2011/2012,ESP,Spain
Charles,29,Forward,179,76,29,1,30,2349,12,3,15,4,1,5,2.2,69.8,2.8,3,7.02,Celta Vigo,2013/2014,BRA,Brazil
Charles,30,Forward,179,76,12,16,28,1105,3,1,4,6,0,6,1,63.7,2,0,6.39,Celta Vigo,2014/2015,BRA,Brazil
Charles,31,Forward,179,76,33,2,35,3007,12,3,15,12,0,12,2.4,70.4,3.8,4,7.02,Malaga,2015/2016,BRA,Brazil
Charles,32,Forward,179,76,11,10,21,1139,3,1,4,5,0,5,1.8,65.7,2.9,1,6.49,Malaga,2016/2017,BRA,Brazil
Charles,33,Forward,179,76,18,12,30,1581,8,1,9,5,1,6,1.5,68.8,2.4,1,6.6,Eibar,2017/2018,BRA,Brazil
Charles,35,Forward,179,76,13,17,30,1295,6,0,6,8,0,8,0.8,67.2,2.2,1,6.37,Eibar,2019/2020,BRA,Brazil
Chicharito,26,Forward,175,73,7,16,23,859,7,4,11,2,0,2,1.3,82.3,0.3,0,6.79,Real Madrid,2014/2015,MEX,Mexico
Chicharito,31,Forward,175,73,4,5,9,446,1,0,1,0,0,0,1.4,72.7,1.2,1,6.35,Sevilla,2019/2020,MEX,Mexico
Chuca,20,Midfielder,182,75,1,3,4,86,0,0,0,1,0,1,0.8,77.8,0,0,5.89,Villarreal,2017/2018,ESP,Spain
Chuli,23,Forward,177,65,4,7,11,447,0,1,1,2,0,2,1.7,68.8,0.3,0,6.23,Real Betis,2013/2014,ESP,Spain
Chumi,24,Defender,186,78,15,6,21,1486,1,0,1,5,0,5,0.1,82.4,0.5,0,6.34,Almeria,2022/2023,ESP,Spain
Cicinho,26,Defender,174,63,19,8,27,1723,1,2,3,5,0,5,0.6,79.8,0.2,2,6.88,Sevilla,2012/2013,BRA,Brazil
Cicinho,30,Defender,172,68,0,6,6,81,0,0,0,0,0,0,0.3,81.5,0,0,6.28,Villarreal,2010/2011,BRA,Brazil
Cifuentes,27,Midfielder,174,66,1,1,2,107,0,0,0,0,0,0,0,78.2,0.5,0,6.05,Malaga,2017/2018,ESP,Spain
Cifuentes,30,Midfielder,174,66,4,7,11,449,0,0,0,1,0,1,0.3,76.1,0.5,0,6.2,Elche,2020/2021,ESP,Spain
Coke,24,Defender,182,78,24,4,28,2173,0,0,0,6,1,7,0.4,78,0.6,1,6.93,Sevilla,2011/2012,ESP,Spain
Coke,25,Defender,182,78,19,2,21,1553,3,4,7,4,1,5,0.6,78.3,1,1,6.99,Sevilla,2012/2013,ESP,Spain
Coke,26,Defender,182,78,23,2,25,2081,3,1,4,7,0,7,0.8,77.3,1.9,2,7.01,Sevilla,2013/2014,ESP,Spain
Coke,27,Defender,182,78,21,1,22,1818,2,3,5,6,0,6,0.9,73.6,1.3,2,7.04,Sevilla,2014/2015,ESP,Spain
Coke,28,Defender,182,78,21,1,22,1741,1,1,2,3,1,4,1.4,73,1.4,1,6.7,Sevilla,2015/2016,ESP,Spain
Coke,30,Defender,182,78,16,1,17,1386,3,0,3,4,1,5,0.6,74.1,1.4,0,6.81,Levante,2017/2018,ESP,Spain
Coke,31,Defender,182,78,19,8,27,1815,4,0,4,2,1,3,0.4,74.8,0.9,1,6.63,Levante,2018/2019,ESP,Spain
Coke,32,Defender,182,78,11,6,17,987,1,0,1,3,0,3,0.5,78.9,1.1,1,6.51,Levante,2019/2020,ESP,Spain
Coke,33,Defender,182,78,11,6,17,839,0,0,0,1,0,1,0.5,79.2,0.9,0,6.4,Levante,2020/2021,ESP,Spain
Coke,34,Defender,182,78,1,5,6,114,1,0,1,1,0,1,0.2,80.7,0.7,0,6.44,Levante,2021/2022,ESP,Spain
Copete,23,Defender,192,73,27,1,28,2215,1,0,1,7,1,8,0.2,77.1,1.4,3,6.74,Mallorca,2022/2023,ESP,Spain
Coro,28,Midfielder,172,70,0,1,1,2,0,0,0,0,0,0,0,0,0,0,6.12,Espanyol,2010/2011,ESP,Spain
Coro,28,Midfielder,172,70,4,2,6,337,0,0,0,1,0,1,0.8,63.5,0.2,0,6.18,Osasuna,2010/2011,ESP,Spain
Coro,31,Midfielder,172,70,33,3,36,2970,5,3,8,7,0,7,1.2,74.4,0.6,1,6.47,Elche,2013/2014,ESP,Spain
Coro,32,Midfielder,172,70,14,20,34,1204,0,1,1,3,0,3,0.6,78.9,0.2,0,6.08,Elche,2014/2015,ESP,Spain
Corona,30,Midfielder,175,69,21,9,30,1729,2,1,3,2,0,2,1,81.4,0.2,0,6.63,Almeria,2010/2011,ESP,Spain
Corona,33,Midfielder,175,69,12,11,23,1118,1,2,3,4,0,4,0.7,82.5,0.2,2,6.63,Almeria,2013/2014,ESP,Spain
Corona,34,Midfielder,175,69,23,8,31,2031,0,0,0,4,0,4,0.7,77.4,0.6,0,6.56,Almeria,2014/2015,ESP,Spain
Cote,21,Defender,182,74,23,3,26,2137,0,1,1,8,1,9,1.4,69.2,1.2,4,7.31,Sporting Gijon,2010/2011,ESP,Spain
Cote,23,Defender,182,74,2,9,11,236,0,0,0,2,0,2,0.5,83.7,0.1,0,6.34,Real Sociedad,2012/2013,ESP,Spain
Cote,24,Defender,182,74,22,0,22,1911,1,5,6,5,0,5,0.5,78.7,0.6,3,7.21,Real Sociedad,2013/2014,ESP,Spain
Cote,27,Defender,182,74,7,0,7,630,0,1,1,2,0,2,1,82.4,0.4,2,7.54,Villarreal,2016/2017,ESP,Spain
Cote,28,Defender,182,74,28,2,30,2431,0,8,8,4,0,4,0.5,66,1.2,3,6.99,Eibar,2017/2018,ESP,Spain
Cote,29,Defender,182,74,11,3,14,905,0,0,0,3,0,3,0.1,78.8,1.2,0,6.41,Eibar,2018/2019,ESP,Spain
Cote,30,Defender,182,74,27,1,28,2362,1,1,2,4,0,4,0.9,70,1.8,2,6.89,Eibar,2019/2020,ESP,Spain
Cote,31,Defender,182,74,11,3,14,905,0,0,0,3,0,3,0.1,78.8,1.2,0,6.41,Eibar,2020/2021,ESP,Spain
Cote,32,Defender,182,74,12,11,23,1083,1,1,2,2,1,3,0.5,78.7,0.4,0,6.43,Osasuna,2021/2022,ESP,Spain
Cristian,27,Midfielder,171,66,2,17,19,583,0,0,0,1,0,1,0.7,84.1,0.1,0,6.34,Hercules,2010/2011,ESP,Spain
D.Abraham,26,Defender,188,83,9,0,9,771,0,0,0,1,0,1,0.6,75.8,2.4,0,6.76,Getafe,2012/2013,ARG,Argentina
D.Alaba,29,Defender,180,78,30,0,30,2645,2,3,5,2,0,2,0.7,92.6,0.5,1,6.75,Real Madrid,2021/2022,AUT,Austria
D.Alaba,30,Defender,180,78,21,2,23,1841,1,3,4,3,0,3,0.6,89.3,0.5,0,6.58,Real Madrid,2022/2023,AUT,Austria
D.Alba,18,Defender,0,0,1,0,1,62,0,0,0,0,0,0,0,77.8,1,0,6.47,Getafe,2017/2018,ESP,Spain
D.Albelda,33,Midfielder,181,77,12,4,16,1066,0,1,1,7,1,8,0.4,78.4,0.7,0,6.7,Valencia,2010/2011,ESP,Spain
D.Albelda,34,Midfielder,181,77,19,2,21,1599,0,0,0,10,1,11,0.2,82.2,1.6,0,7.13,Valencia,2011/2012,ESP,Spain
D.Albelda,35,Midfielder,181,77,16,2,18,1220,0,0,0,11,0,11,0.4,79.4,1.4,0,6.94,Valencia,2012/2013,ESP,Spain
D.Alende,18,Defender,180,76,0,1,1,39,0,0,0,0,0,0,0,85.7,1,0,6.37,Celta Vigo,2015/2016,ESP,Spain
D.Alves,27,Defender,172,70,31,4,35,2904,2,15,17,10,0,10,1,86.6,0.6,3,7.66,Barcelona,2010/2011,BRA,Brazil
D.Alves,28,Defender,172,70,29,4,33,2676,2,11,13,6,2,8,1.1,84.5,0.5,1,7.43,Barcelona,2011/2012,BRA,Brazil
D.Alves,29,Defender,172,70,26,4,30,2272,0,6,6,2,0,2,0.8,86.1,0.8,2,7.16,Barcelona,2012/2013,BRA,Brazil
D.Alves,30,Defender,172,70,26,1,27,2388,2,3,5,6,0,6,1.1,87.3,1.2,0,7.44,Barcelona,2013/2014,BRA,Brazil
D.Alves,31,Defender,172,70,29,1,30,2524,0,6,6,6,1,7,0.7,88.5,0.9,0,7.37,Barcelona,2014/2015,BRA,Brazil
D.Alves,32,Defender,172,70,24,5,29,2149,0,4,4,6,0,6,0.6,87.2,0.6,0,7.05,Barcelona,2015/2016,BRA,Brazil
D.Alves,38,Defender,172,70,13,1,14,1103,1,3,4,2,1,3,0.4,88,0.6,1,7.03,Barcelona,2021/2022,BRA,Brazil
D.Alvés,25,Goalkeeper,190,90,33,0,33,2970,0,0,0,5,0,5,0,56.6,0.2,3,7.14,Almeria,2010/2011,BRA,Brazil
D.Alvés,26,Goalkeeper,190,90,12,0,12,1080,0,0,0,3,0,3,0,64.8,0.1,0,6.83,Valencia,2011/2012,BRA,Brazil
D.Alvés,27,Goalkeeper,190,90,24,0,24,2160,0,0,0,0,0,0,0,51.4,0.4,2,6.81,Valencia,2012/2013,BRA,Brazil
D.Alvés,28,Goalkeeper,190,90,27,0,27,2285,0,0,0,3,0,3,0,48.4,0.4,3,6.83,Valencia,2013/2014,BRA,Brazil
D.Alvés,29,Goalkeeper,190,90,37,0,37,3312,0,0,0,4,0,4,0,52.7,0.5,1,6.83,Valencia,2014/2015,BRA,Brazil
D.Alvés,30,Goalkeeper,190,90,13,0,13,1170,0,0,0,1,0,1,0,60.5,0.1,1,6.76,Valencia,2015/2016,BRA,Brazil
D.Alvés,31,Goalkeeper,190,90,33,0,33,2970,0,0,0,4,0,4,0,53.2,0.1,2,6.55,Valencia,2016/2017,BRA,Brazil
D.Aouate,33,Goalkeeper,188,84,35,0,35,3106,0,0,0,2,0,2,0,48.3,0.2,2,6.74,Mallorca,2010/2011,ISR,Israel
D.Aouate,34,Goalkeeper,188,84,37,0,37,3279,0,0,0,4,1,5,0,48.1,0.4,1,6.84,Mallorca,2011/2012,ISR,Israel
D.Aouate,35,Goalkeeper,188,84,35,0,35,3122,0,1,1,2,0,2,0,46.5,0.5,0,6.62,Mallorca,2012/2013,ISR,Israel
D.Aquino,22,Forward,178,68,0,1,1,1,0,1,1,0,0,0,0,80,0,0,6.71,Atletico Madrid,2012/2013,ESP,Spain
D.Aranzubia,31,Goalkeeper,184,80,32,0,32,2880,1,0,1,4,0,4,0.1,52.4,0.4,3,7.1,Deportivo La Coruna,2010/2011,ESP,Spain
D.Aranzubia,33,Goalkeeper,184,80,35,0,35,3087,0,0,0,3,1,4,0,46.2,0.3,1,6.59,Deportivo La Coruna,2012/2013,ESP,Spain
D.Aranzubia,34,Goalkeeper,184,80,1,0,1,84,0,0,0,0,1,1,0,90.9,0,0,3.89,Atletico Madrid,2013/2014,ESP,Spain
D.Barbosa,20,Defender,183,80,16,3,19,1366,0,0,0,4,0,4,0.8,75.5,1.3,1,6.74,Valencia,2015/2016,BRA,Brazil
D.Barral,27,Forward,183,78,24,10,34,2320,5,0,5,12,0,12,2.1,67.4,2.8,0,6.75,Sporting Gijon,2010/2011,ESP,Spain
D.Barral,28,Forward,183,78,26,4,30,2251,9,2,11,9,0,9,2.7,70.7,3.2,6,7.1,Sporting Gijon,2011/2012,ESP,Spain
D.Barral,30,Forward,183,78,25,7,32,2255,7,0,7,11,1,12,2,67.4,3.4,3,6.82,Levante,2013/2014,ESP,Spain
D.Barral,31,Forward,183,78,32,3,35,2642,11,0,11,11,0,11,2.1,72.7,2.3,4,6.71,Levante,2014/2015,ESP,Spain
D.Barral,32,Forward,183,78,3,11,14,363,0,0,0,2,1,3,1.3,85.1,0.4,0,6.11,Granada,2015/2016,ESP,Spain
D.Barral,33,Forward,183,78,2,6,8,310,0,1,1,1,0,1,1.3,69.4,1.5,1,6.41,Granada,2016/2017,ESP,Spain
D.Barrios,22,Goalkeeper,186,79,0,1,1,61,0,0,0,0,0,0,0,32,1,0,6.53,Leganes,2016/2017,ESP,Spain
D.Benedetto,31,Forward,177,75,6,8,14,585,2,1,3,1,0,1,1.3,68.3,0.9,1,6.45,Elche,2021/2022,ARG,Argentina
D.Benitez,24,Forward,171,69,25,5,30,2254,0,1,1,9,1,10,2.3,66.1,1,0,6.85,Granada,2011/2012,ESP,Spain
D.Benitez,25,Forward,171,69,9,0,9,723,1,1,2,3,0,3,2.7,63.5,2,0,7.05,Granada,2012/2013,ESP,Spain
D.Benitez,26,Forward,171,69,4,4,8,324,0,1,1,1,1,2,0.9,57.6,0.8,0,6.19,Granada,2013/2014,ESP,Spain
D.Benito,23,Midfielder,174,69,0,4,4,33,0,0,0,0,0,0,0.8,66.7,0,0,6.06,Rayo Vallecano,2011/2012,ESP,Spain
D.Boateng,27,Midfielder,185,77,30,2,32,2631,2,2,4,12,1,13,0.5,82.2,2.7,3,7.2,Getafe,2010/2011,GHA,Ghana
D.Boateng,31,Midfielder,185,77,8,5,13,725,0,0,0,3,0,3,0.2,79.3,1.6,0,6.34,Eibar,2014/2015,GHA,Ghana
D.Bonera,34,Defender,183,84,10,4,14,974,0,0,0,3,1,4,0.2,85.6,0.5,0,6.43,Villarreal,2015/2016,ITA,Italy
D.Bonera,35,Defender,183,84,6,0,6,540,0,0,0,2,0,2,0,88.6,1.2,0,6.69,Villarreal,2016/2017,ITA,Italy
D.Bonera,36,Defender,183,84,14,1,15,1191,0,1,1,4,1,5,0.1,86.9,1.2,0,6.63,Villarreal,2017/2018,ITA,Italy
D.Bonera,37,Defender,183,84,4,1,5,233,0,0,0,1,0,1,0,90.3,0.2,0,6.38,Villarreal,2018/2019,ITA,Italy
D.Boyko,29,Goalkeeper,197,85,3,0,3,270,0,0,0,0,0,0,0,67.5,0,0,5.86,Malaga,2016/2017,UKR,Ukraine
D.Brasanac,25,Midfielder,178,73,19,6,25,1629,1,1,2,7,0,7,0.6,75.5,0.8,1,6.47,Real Betis,2016/2017,SRB,Serbia
D.Brasanac,26,Midfielder,178,73,13,10,23,1204,2,0,2,3,0,3,0.4,81.1,0.8,0,6.51,Leganes,2017/2018,SRB,Serbia
D.Brasanac,27,Midfielder,178,73,17,7,24,1582,0,1,1,5,0,5,0.4,79.8,1.3,0,6.44,Deportivo Alaves,2018/2019,SRB,Serbia
D.Brasanac,28,Midfielder,178,73,27,4,31,2251,0,1,1,8,0,8,0.7,73.6,1.5,0,6.43,Osasuna,2019/2020,SRB,Serbia
D.Brasanac,29,Midfielder,178,73,9,7,16,910,2,0,2,4,0,4,0.5,71.3,1.7,0,6.37,Osasuna,2020/2021,SRB,Serbia
D.Brasanac,30,Midfielder,178,73,27,8,35,2412,1,2,3,9,0,9,0.5,76.4,0.9,0,6.39,Osasuna,2021/2022,SRB,Serbia
D.Brasanac,31,Midfielder,178,73,9,16,25,1037,1,1,2,5,0,5,0.4,82.7,0.6,0,6.35,Osasuna,2022/2023,SRB,Serbia
D.Buonanotte,23,Forward,161,57,4,6,10,366,0,0,0,1,0,1,1,79.4,0,0,6.32,Malaga,2011/2012,ARG,Argentina
D.Buonanotte,24,Forward,161,57,4,11,15,587,1,1,2,3,0,3,1.1,75.3,0,0,6.43,Granada,2012/2013,ARG,Argentina
D.Buonanotte,24,Forward,161,57,2,7,9,246,1,2,3,1,0,1,0.9,84.4,0,0,6.62,Malaga,2012/2013,ARG,Argentina
D.Buonanotte,25,Forward,161,57,9,15,24,1042,0,1,1,6,0,6,0.6,77,0,0,6.42,Granada,2013/2014,ARG,Argentina
D.Calvo,26,Defender,190,82,19,4,23,1779,2,0,2,3,0,3,0.3,82.4,1.5,1,6.44,Elche,2020/2021,ESP,Spain
D.Candeias,27,Midfielder,177,77,5,6,11,527,0,1,1,1,0,1,0.6,57.3,0.5,0,6.14,Granada,2014/2015,PRT,Portugal
D.Capel,23,Forward,173,69,17,10,27,1577,0,1,1,2,0,2,0.7,84.4,0.1,0,6.52,Sevilla,2010/2011,ESP,Spain
D.Cardenas,23,Goalkeeper,186,80,8,0,8,720,0,0,0,1,0,1,0,71.5,0.4,1,6.58,Levante,2020/2021,ESP,Spain
D.Cardenas,24,Goalkeeper,186,80,24,0,24,2160,0,0,0,3,0,3,0,64.4,0.1,0,6.43,Levante,2021/2022,ESP,Spain
D.Carlos,27,Defender,186,79,35,0,35,3135,2,0,2,7,0,7,0.6,84.2,2.8,1,6.9,Sevilla,2019/2020,BRA,Brazil
D.Carlos,28,Defender,186,79,32,1,33,2791,1,0,1,9,1,10,0.5,89.9,1.8,1,6.69,Sevilla,2020/2021,BRA,Brazil
D.Carlos,29,Defender,186,79,34,0,34,2961,3,0,3,2,1,3,0.9,87.6,2.4,1,6.75,Sevilla,2021/2022,BRA,Brazil
D.Carmona,19,Defender,175,72,1,0,1,90,0,0,0,0,0,0,1,62.5,0,0,6.22,Sevilla,2015/2016,ESP,Spain
D.Carrico,25,Defender,180,79,22,0,22,1939,2,0,2,8,0,8,0.8,80.1,2.1,2,7.16,Sevilla,2013/2014,PRT,Portugal
D.Carrico,26,Defender,180,79,28,0,28,2517,1,0,1,8,1,9,0.5,81.7,1.9,1,6.88,Sevilla,2014/2015,PRT,Portugal
D.Carrico,27,Defender,180,79,11,3,14,1050,1,1,2,4,0,4,0.5,80.2,1.8,0,6.78,Sevilla,2015/2016,PRT,Portugal
D.Carrico,28,Defender,180,79,6,0,6,454,0,0,0,2,0,2,0,81.3,0.7,0,6.34,Sevilla,2016/2017,PRT,Portugal
D.Carrico,29,Defender,180,79,5,1,6,459,0,0,0,1,0,1,0.3,85.9,2,0,6.75,Sevilla,2017/2018,PRT,Portugal
D.Carrico,30,Defender,180,79,24,0,24,2132,1,1,2,10,0,10,0.4,79.7,2.5,1,6.88,Sevilla,2018/2019,PRT,Portugal
D.Carrico,31,Defender,180,79,10,1,11,849,0,0,0,3,0,3,0.5,90,1.4,0,6.43,Sevilla,2019/2020,PRT,Portugal
D.Carvajal,22,Defender,173,73,25,6,31,2236,2,2,4,5,0,5,0.2,86.7,1.2,1,7.21,Real Madrid,2013/2014,ESP,Spain
D.Carvajal,23,Defender,173,73,25,5,30,2277,0,3,3,12,0,12,0.1,86.6,0.7,0,7.14,Real Madrid,2014/2015,ESP,Spain
D.Carvajal,24,Defender,173,73,19,3,22,1638,0,4,4,6,0,6,0.4,88,1,0,7.22,Real Madrid,2015/2016,ESP,Spain
D.Carvajal,25,Defender,173,73,21,2,23,2015,0,4,4,11,0,11,0.4,86.9,1.3,0,7.22,Real Madrid,2016/2017,ESP,Spain
D.Carvajal,26,Defender,173,73,25,0,25,2223,0,2,2,11,1,12,0.5,87.2,0.8,1,7.06,Real Madrid,2017/2018,ESP,Spain
D.Carvajal,27,Defender,173,73,23,1,24,2106,1,2,3,10,0,10,0.5,87.4,0.8,1,7.04,Real Madrid,2018/2019,ESP,Spain
D.Carvajal,28,Defender,173,73,31,0,31,2741,1,5,6,11,0,11,0.6,86.6,0.9,3,7.18,Real Madrid,2019/2020,ESP,Spain
D.Carvajal,29,Defender,173,73,11,2,13,952,0,2,2,5,0,5,0.7,84.7,1.1,0,6.93,Real Madrid,2020/2021,ESP,Spain
D.Carvajal,30,Defender,173,73,17,7,24,1553,1,3,4,1,0,1,0.4,87.4,0.6,2,6.85,Real Madrid,2021/2022,ESP,Spain
D.Carvajal,31,Defender,173,73,20,7,27,1788,0,2,2,6,1,7,0.4,87.1,0.4,0,6.44,Real Madrid,2022/2023,ESP,Spain
